PlantCode,PlantName,SourceTechnology,State,LoadZone,Latitude,Longitude,Pmax (MW),Pmin (MW),Zone,Bus_id,Type,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,RM_SPIN,RU,RD,Flag_UC,Min_down_time,Min_up_time,Start_up_cost ($/MW),RM_REG_UP,RM_REG_DN,RM_NSPIN
106,Birkholz,Wind | Onshore,DE,50Hertz,52.72570636828037,13.659624869871442,117.845,0.0,50Hertz,B242,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
107,De Sassnitz,Solar | PP,DE,50Hertz,54.511619,13.619064,0.1,0.0,50Hertz,B256,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
108,Baltic Eagle,Wind | Offshore,DE,50Hertz,54.82655365714286,13.876257942857142,333.375,0.0,50Hertz,B256,WindOff,0,1,1,0,4.0,0.0,0.25,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
109,Jms Gs,Biogas | Combustion Engine,DE,50Hertz,54.51434256485788,13.552258823255814,1.935,0.0,50Hertz,B257,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
110,Bhkw Precise Resort Rugen,Natural Gas | Combustion Engine,DE,50Hertz,54.55114900000001,13.568099,0.4294,0.0,50Hertz,B257,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
111,Mka,Oil | Combustion Engine,DE,50Hertz,54.817277,13.67715,0.3,0.0,50Hertz,B257,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
112,Dach,Solar | PP,DE,50Hertz,54.56048990247695,13.471794061894618,10.850071,0.0,50Hertz,B257,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
113,Arcadis Ost,Wind | Offshore,DE,50Hertz,54.89302743833013,13.476541308434763,702.45,0.0,50Hertz,B257,WindOff,0,1,1,0,4.0,0.0,0.25,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
114,Altenkirchen,Wind | Onshore,DE,50Hertz,54.6036969448819,13.310698141732283,6.35,0.0,50Hertz,B257,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
115,Pv Feld,Solar | PV,DE,50Hertz,54.802521145423434,9.34062576817793,6.13725,0.0,50Hertz,B259,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
116,Lee Muhlenweg,Wind | Onshore,DE,50Hertz,54.801969,9.349859,0.5,0.0,50Hertz,B259,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
117,Bhkw,Biogas | Combustion Engine,DE,50Hertz,54.783545343511456,9.3257793129771,0.655,0.0,50Hertz,B260,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
118,Dachflache,Solar | PP,DE,50Hertz,54.777330957752916,9.345718677623422,4.76601,0.0,50Hertz,B260,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
119,Bw Wallsbull,Wind | Onshore,DE,50Hertz,54.79583125,9.2529585,22.8,0.0,50Hertz,B260,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
120,Bga,Biogas | Combustion Engine,DE,50Hertz,52.68659713130768,11.334077810533424,22.215,0.0,50Hertz,B271,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
121,Bhkw,Natural Gas | CHP,DE,50Hertz,52.82825788636364,11.104366818181818,8.799999999999999,0.0,50Hertz,B271,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
122,Bhkw,Natural Gas | Combustion Engine,DE,50Hertz,52.81817815113707,11.200414089715753,19.989800000000002,0.0,50Hertz,B271,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
123,Kh Gardelegen Netzersatz Bl,Oil | Combustion Engine,DE,50Hertz,52.68643558282209,11.265680981595091,0.8150000000000001,0.0,50Hertz,B271,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
124,Abr Erstem Cokg,Solar | PP,DE,50Hertz,52.66996939033225,11.337694706217981,153.50114,0.0,50Hertz,B271,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
125,Alte Dorfstr Bismark Garlipp Wka,Wind | Onshore,DE,50Hertz,52.674907781759536,11.410326001602245,477.455,0.0,50Hertz,B271,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
126,Bga Finsterwalde Deutz,Biogas | Combustion Engine,DE,50Hertz,51.591084303236286,13.895990249974638,19.714,0.0,50Hertz,B277,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
127,Hypos Several Projects,Hydrogen Storage | Store,DE,50Hertz,51.55,14.02,1.3,0.0,50Hertz,B277,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
128,Bga Peickwitz,Waste | Combustion Engine,DE,50Hertz,51.58075854455446,13.979102999999999,25.25,0.0,50Hertz,B277,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
129,Brandenburg Havel,Natural Gas | Steam Turbine,DE,50Hertz,51.48555644580902,13.90722180114341,165.295,0.0,50Hertz,B277,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
130,Bga Finsterwalde Eigenstromversorgung,Natural Gas | Combustion Engine,DE,50Hertz,51.53856588772082,13.77180586392174,6.849,0.0,50Hertz,B277,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
131,Netzersatzanlage Eew Grossraschen Gmbh,Oil | Combustion Engine,DE,50Hertz,51.581935,13.976283,1.25,0.0,50Hertz,B277,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
132,Altdobern,Solar | PP,DE,50Hertz,51.56783698757815,13.913090857091124,751.389326,0.0,50Hertz,B277,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
133,Betreibergemeinschaft Ressen Gbr,Wind | Onshore,DE,50Hertz,51.63560547330461,13.924794150914261,757.715,0.0,50Hertz,B277,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
134,Bga,Biogas | Combustion Engine,DE,50Hertz,50.91180392472454,13.013536867490458,7.8458499999999995,0.0,50Hertz,B282,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
135,Chemnitz Nord,Lignite | Steam Turbine,DE,50Hertz,50.857633,12.922641,150.504,0.0,50Hertz,B282,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
136,Az,Hydro | Run-Of-River,DE,50Hertz,50.92050710900922,13.062287481082999,25.374000000000002,0.0,50Hertz,B282,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
137,Gasturbine,Natural Gas | CCGT,DE,50Hertz,50.84408227416684,12.924855259007709,161.223,0.0,50Hertz,B282,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
138,Bhkw,Natural Gas | Combustion Engine,DE,50Hertz,50.88558966270515,13.042300522354273,1.767,0.0,50Hertz,B282,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
139,Nea Jva Chemnitz,Oil | Combustion Engine,DE,50Hertz,50.83845292242573,12.925250509773742,1.2994,0.0,50Hertz,B282,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
140,Bhkw Frankenberg,Other | Combustion Engine,DE,50Hertz,51.02447011222781,13.023015172529313,4.179,0.0,50Hertz,B282,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
141,Abr,Solar | PP,DE,50Hertz,50.89046996749951,12.998834733407556,86.949584,0.0,50Hertz,B282,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
142,Ehrenberg,Wind | Onshore,DE,50Hertz,50.9730225911147,13.002303015347335,61.9,0.0,50Hertz,B282,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
143,Bga Baumgarten Bhkw,Biogas | Combustion Engine,DE,50Hertz,53.819353569941946,12.012120001250558,22.39,0.0,50Hertz,B288,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
144,Bhkw,Natural Gas | Combustion Engine,DE,50Hertz,53.82276855810834,12.111608361452346,7.5299000000000005,0.0,50Hertz,B288,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
145,Bhkw Nord Nordstrom,Oil | Combustion Engine,DE,50Hertz,53.8145963597413,12.134435801131769,1.237,0.0,50Hertz,B288,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
146,Agrar Jurgenshagen,Solar | PP,DE,50Hertz,53.79372903461214,12.041017190391907,95.20586899999999,0.0,50Hertz,B288,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
147,Anlage Radegast,Wind | Onshore,DE,50Hertz,53.87736901660604,11.99535586778428,316.15,0.0,50Hertz,B288,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
148,Bga Lalendorf Bhkw,Biogas | Combustion Engine,DE,50Hertz,53.87595448680262,12.319372077469533,16.329,0.0,50Hertz,B289,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
149,Apex Grun Bhkw,Natural Gas | Combustion Engine,DE,50Hertz,53.83091767444121,12.216794654033043,1.029,0.0,50Hertz,B289,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
150,Abr,Solar | PP,DE,50Hertz,53.8475439509159,12.30344387709356,184.565487,0.0,50Hertz,B289,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
151,Appelhagen Thurkow,Wind | Onshore,DE,50Hertz,53.87239357165898,12.356660084571407,278.995,0.0,50Hertz,B289,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
152,Alternativ Energien Gmbh Memmendorf,Biogas | Combustion Engine,DE,50Hertz,50.935356096238934,13.271852333068308,28.928,0.0,50Hertz,B290,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
153,Spilling,Lignite | Steam Turbine,DE,50Hertz,50.874977,13.397971,1.2,0.0,50Hertz,B290,Coal,1,0,0,0,36.0,0.95,0.9,0.92,0.08,0.08,0.25,0.25,1,8,8,9.0,0.04,0.04,0.05
154,Abr,Hydro | Run-Of-River,DE,50Hertz,51.046169024354654,13.16916077362514,8.91,0.0,50Hertz,B290,Hydro,0,1,0,0,7.5,0.0,0.7,0.65,0.04,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
155,Bga Mva,Waste | Combustion Engine,DE,50Hertz,50.82116879819617,13.361656343479893,2.661,0.0,50Hertz,B290,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
156,Felix Schoeller Gmbh Co Kg Weissenborn Gt,Natural Gas | CCGT,DE,50Hertz,50.879267001382004,13.380782035728801,24.602,0.0,50Hertz,B290,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
157,Bhkw,Natural Gas | Combustion Engine,DE,50Hertz,50.965504389384996,13.280604623252737,19.149,0.0,50Hertz,B290,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
158,Aggr,Oil | Combustion Engine,DE,50Hertz,50.93180181556373,13.351921876021242,12.24,0.0,50Hertz,B290,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
159,Abr,Other | CHP,DE,50Hertz,50.902782,13.386405333333334,0.375,0.0,50Hertz,B290,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
160,Abr,Solar | PP,DE,50Hertz,50.94751457386582,13.282039847784512,240.026495,0.0,50Hertz,B290,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
161,Baeyerhohe,Wind | Onshore,DE,50Hertz,50.92500280187084,13.304484114240225,301.46999999999997,0.0,50Hertz,B290,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
162,Bhkw Mar,Biogas | Combustion Engine,DE,50Hertz,53.84951292449989,10.709347297698429,4.649,0.0,50Hertz,B291,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
163,Edl Bei Der Wasserkunst,Natural Gas | CCGT,DE,50Hertz,53.839562811117425,10.708875840045378,1.763,0.0,50Hertz,B291,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
164,Bhkw Cgs,Natural Gas | Combustion Engine,DE,50Hertz,53.84776096222338,10.697519614050021,7.637,0.0,50Hertz,B291,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
165,De Lubeck Glashuttenweg,Solar | PP,DE,50Hertz,53.90261374784426,10.729615904117251,1.35916,0.0,50Hertz,B291,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
166,Am Kai Bioerdgas Bhkw,Biogas | Combustion Engine,DE,50Hertz,54.206992153854664,10.888924931202299,9.041,0.0,50Hertz,B292,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
167,Mullheizkraftwerk Neustadt,Waste | Steam Turbine,DE,50Hertz,54.096,10.793,5.292,0.0,50Hertz,B292,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
168,Kawasaki Gpd,Natural Gas | CCGT,DE,50Hertz,54.358774,11.068151,3.8561,0.0,50Hertz,B292,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
169,Bhkw Aja Gromitz,Natural Gas | Combustion Engine,DE,50Hertz,54.14384910696612,10.867989814236772,2.6270000000000002,0.0,50Hertz,B292,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
170,Gen Kremper Weg,Oil | Combustion Engine,DE,50Hertz,54.09783106044905,10.794810987910191,2.895,0.0,50Hertz,B292,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
171,Abr,Solar | PP,DE,50Hertz,54.228390777533946,10.918622991472082,85.420605,0.0,50Hertz,B292,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
172,Ake,Wind | Onshore,DE,50Hertz,54.229646950928995,10.934821696392971,614.966,0.0,50Hertz,B292,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
173,Abr,Natural Gas | Combustion Engine,DE,50Hertz,52.5022764577398,13.273737711538462,4.212,0.0,50Hertz,B303,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
174,Nea Fsz,Oil | Combustion Engine,DE,50Hertz,52.50467856041132,13.276269969151672,7.779999999999999,0.0,50Hertz,B303,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
175,Bsh Berlin,Solar | PP,DE,50Hertz,52.50789097152772,13.276751917681874,6.02832,0.0,50Hertz,B303,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
176,Agrargenossenschaft Uckermark Agrar Eg,Biogas | Combustion Engine,DE,50Hertz,53.52232179758133,13.774072004194744,22.409,0.0,50Hertz,B305,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
177,Bhkw,Natural Gas | Combustion Engine,DE,50Hertz,53.50261248214285,14.004594526785715,1.008,0.0,50Hertz,B305,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
178,Nea Hh,Oil | Combustion Engine,DE,50Hertz,53.510059000000005,14.009179,0.1,0.0,50Hertz,B305,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
179,Abr,Solar | PP,DE,50Hertz,53.49397762523672,13.83441039486027,92.87764,0.0,50Hertz,B305,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
180,Blumenhagen,Wind | Onshore,DE,50Hertz,53.443203827267475,13.92622577057819,752.435,0.0,50Hertz,B305,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
181,Bga Lubs,Biogas | Combustion Engine,DE,50Hertz,53.593837210778744,14.029584456897641,7.923,0.0,50Hertz,B306,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
182,Bhkw Egg,Natural Gas | Combustion Engine,DE,50Hertz,53.64619123529412,14.023064058823529,0.85,0.0,50Hertz,B306,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
183,Abr,Solar | PP,DE,50Hertz,53.53395815588918,14.15081789572044,224.823942,0.0,50Hertz,B306,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
184,Bergholz,Wind | Onshore,DE,50Hertz,53.43867974137235,14.235508534760376,210.225,0.0,50Hertz,B306,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
185,Bhkw,Biogas | Combustion Engine,DE,50Hertz,54.360945146431206,12.11363869205298,2.718,0.0,50Hertz,B31,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
186,Bhkw Hd,Natural Gas | CCGT,DE,50Hertz,54.175731,12.11274,0.136,0.0,50Hertz,B31,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
187,Bhkw Aja Warnemunde,Natural Gas | Combustion Engine,DE,50Hertz,54.209617035799525,12.237041426730311,2.0949999999999998,0.0,50Hertz,B31,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
188,Aton Kni,Solar | PP,DE,50Hertz,54.24312105571519,12.322476083821542,48.52106,0.0,50Hertz,B31,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
189,Borg,Wind | Onshore,DE,50Hertz,54.408016440993784,11.481081592132504,48.3,0.0,50Hertz,B31,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
190,Marzahn,Natural Gas | CCGT,DE,50Hertz,52.525284,13.521297999999998,189.5,0.0,50Hertz,B317,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
191,Bhkw,Natural Gas | Combustion Engine,DE,50Hertz,52.520396864928905,13.518294462085308,0.8440000000000001,0.0,50Hertz,B317,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
192,Marzahn,Other | Steam Turbine,DE,50Hertz,52.525284,13.521298,69.3,0.0,50Hertz,B317,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
193,Alt Biesdorf,Solar | PP,DE,50Hertz,52.52793973971413,13.512869372313563,2.188075,0.0,50Hertz,B317,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
194,Biogas Bhkw Nordring,Biogas | Combustion Engine,DE,50Hertz,52.56201,13.549647,0.133,0.0,50Hertz,B318,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
195,Bhkw Khd,Natural Gas | Combustion Engine,DE,50Hertz,52.506572,13.593502,0.142,0.0,50Hertz,B318,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
196,Notstromaggregat,Oil | Combustion Engine,DE,50Hertz,52.527215,13.541425,2.115,0.0,50Hertz,B318,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
197,Alt Mahlsdorf,Solar | PP,DE,50Hertz,52.55054558466179,13.573668949339034,12.603885,0.0,50Hertz,B318,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
198,Bad Oldesloe Bhkw,Biogas | Combustion Engine,DE,50Hertz,53.90368201920273,10.511064460296575,28.121,0.0,50Hertz,B321,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
199,Bhkw Gen Ohne Spillingmotor,Natural Gas | CHP,DE,50Hertz,53.849623076446285,10.670366551652892,4.356,0.0,50Hertz,B321,NGCC,1,0,0,0,42.0,0.4,0.92,1.0,0.06,0.1,0.5,0.5,1,4,4,6.0,0.05,0.05,0.075
200,Agenitor Eg,Natural Gas | Combustion Engine,DE,50Hertz,53.89257276593056,10.616316833425808,29.28725,0.0,50Hertz,B321,NGCT,1,0,0,0,68.0,0.58,0.86,1.0,0.08,0.12,1.0,1.0,1,1,1,8.0,0.08,0.08,0.1
201,Kdl Bad Oldesloe,Oil | Combustion Engine,DE,50Hertz,53.8747904310054,10.431584505904183,2.3712,0.0,50Hertz,B321,Oil,1,0,0,0,110.0,0.82,0.88,1.0,0.1,0.08,1.0,1.0,1,1,1,10.0,0.06,0.06,0.08
202,Spillingmotor Standort Gen,Other | PP,DE,50Hertz,53.848911,10.674444,0.9,0.0,50Hertz,B321,Other,1,0,0,0,55.0,0.25,0.85,0.9,0.08,0.05,0.4,0.4,1,4,4,5.0,0.04,0.04,0.05
203,Abo Sonne,Solar | PP,DE,50Hertz,53.90260436606824,10.444119837304875,97.508515,0.0,50Hertz,B321,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
204,Ahrensbok,Wind | Onshore,DE,50Hertz,53.95447358036922,10.543352071007725,572.825,0.0,50Hertz,B321,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
205,Adap,Biogas | Combustion Engine,DE,50Hertz,54.16410687928844,12.403008893265564,7.87,0.0,50Hertz,B360,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
206,Eisbar Eis Produktions Gmbh Biogas,Waste | Combustion Engine,DE,50Hertz,54.249376000000005,12.501277,0.32,0.0,50Hertz,B360,MSW,1,1,0,0,32.0,0.08,0.9,0.92,0.08,0.06,0.35,0.35,1,6,6,5.0,0.05,0.05,0.06
207,Adap Tribohm,Solar | PP,DE,50Hertz,54.189137551181986,12.475506084475475,24.87799,0.0,50Hertz,B360,SolarPV,0,1,1,0,2.0,0.0,0.15,1.0,0.03,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
208,Am Weidengrund,Wind | Onshore,DE,50Hertz,54.17539792623574,12.439136227629911,98.625,0.0,50Hertz,B360,WindOn,0,1,1,0,3.0,0.0,0.18,1.0,0.05,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0
209,Bga Jena Anlage,Biogas | Combustion Engine,DE,50Hertz,50.920542080468515,11.67891960876179,6.574,0.0,50Hertz,B366,Bio,1,1,0,0,39.0,0.1,0.9,0.9,0.08,0.06,0.4,0.4,1,6,6,6.0,0.05,0.05,0.06
